d_losses,g_losses,val_d_losses,val_g_losses,val_ssim,val_psnr
1.4452834030371307,0.013335280417369342,2.332848023623228,0.010556532128248364,0.0760132438623079,10.345137848613312
1.1276863425764747,0.011841601457476146,0.5088108708150685,0.010831622639670968,0.10754562241606193,10.75565880795391
1.1900184692184286,0.010493606174966013,1.3359716683626175,0.007553297982667573,0.041447035138412275,13.758222447186274
1.3080715023450495,0.008354952144546537,0.5742404703050852,0.008772368295467459,0.08864818951576063,13.272039953718318
0.8944591331757664,0.009246707182582907,1.6456985191325657,0.007776452985126525,0.0772193162674361,14.535291916819922
0.9162456240856977,0.00965778354012708,1.9816993903368711,0.008892738915164955,-0.010385292502913144,13.142654182912871
1.2189172350280866,0.008131940258798872,0.6659682518802583,0.01061358951847069,0.008843216517626649,13.913487555485348
0.9624938894444564,0.008885903016290091,0.2562967473641038,0.009038333140779287,-0.019689873148604195,12.562527638065468
0.9321321149569327,0.009659042094254822,1.4643400833010674,0.007329098996706307,0.06889791679706904,13.187769462045921
0.7278409910304474,0.009609062646288337,0.0007115223960454387,0.01882523379754275,0.006531783396212181,11.123379756857592
0.9124637828375796,0.00957625522828243,0.6478387797251344,0.007637002447154373,0.010011855553429906,13.910756413828292
0.8631227137154247,0.009539399915704811,0.18858832371188328,0.009646754362620413,-0.058847586858538116,11.14351855757339
1.1202795002169497,0.00788561588769236,1.9032371565699577,0.00793320662342012,0.023037851183204956,9.178712262366485
1.186942537938516,0.007518834892777711,1.7961162626743317,0.006921573934960179,-0.030412835321656548,13.078603431846378
1.1188866584671764,0.007371414207127385,0.7394972871989012,0.006964940839679912,-0.032405914329361206,12.461866951785598
1.1175499638234536,0.007738381712220785,1.9665437415242195,0.007598509473609738,-0.00415953610940735,10.170179109876186
1.2540496541993824,0.008051442576381634,1.813581295311451,0.007419048240990378,0.07214969021849113,12.367431895310174
1.1683026353322614,0.007340478952827416,0.8324191868305206,0.006312861485639587,0.020305751376591696,14.629399153469208
1.2272743624965037,0.00707167753671098,2.767783559858799,0.007411582017084584,0.018111275073767887,11.01129282580417
1.0881719437875146,0.008331575511595395,0.2679215054959059,0.007985361633473076,0.07063730857012296,14.808582781789191
1.0989565819971205,0.007991017476750874,0.31191276176832616,0.009186394891003147,0.034923760080249,12.073085312119076
1.1951173810860303,0.008072168126291647,1.5170159451663494,0.006319080930552445,-0.0319356866328433,13.674728556428807
1.0546757773034217,0.007737683645618243,0.5508703556843102,0.008232217471231706,0.007995324596615122,13.174355888178074
1.1970732962991308,0.007920333576630655,1.034226082265377,0.006745805847458541,-0.0114223547427371,13.892085141484534
1.0057605880451954,0.00829030459702719,1.3631052412092686,0.007448979376931675,0.045912385347995466,14.262473312278132
1.2223615076128893,0.007313559642134923,1.392542153596878,0.005952118546701968,0.07286814664038692,16.18220598976834
1.0498101584554658,0.007659051845979503,0.9658482670783997,0.007407978278934024,0.028024638112228696,12.472712872920297
0.8422860412264433,0.00915959231027468,0.9267835589125752,0.007983266332303174,-0.000559386264274616,13.093282747674328
0.817898207938108,0.009468121263455219,4.16601499542594,0.012335976411122829,0.029315314921412136,13.134915334465216
1.31754631343789,0.007004991349742169,1.879190370440483,0.0064251717121806,-0.05858888513971083,11.328945826551921
1.0686431251407609,0.007309031647109375,0.3451032068114728,0.008670077499118634,0.11410365705147828,13.63993900458273
0.8355476062774189,0.008527960389940522,3.2386714685708284,0.009716497879708186,0.030634706994832152,15.173583351441803
1.1766804022582498,0.006932804936645772,1.05678082536906,0.007941823627334088,0.128469086770374,16.274345574026448
1.0194855008538313,0.007868581033480449,0.8826335277408361,0.008651400014059618,0.10345995914522964,15.078844360028825
0.845955607723298,0.008144028921149613,1.2055040691047907,0.006718014075886458,0.19550017304349654,15.540029034907835
1.193408669742543,0.007454856185198535,0.24901519902050495,0.00815777682873886,0.3141642114903667,16.572414586881084
0.9667684209980364,0.0076653938593826895,0.5558943967334926,0.008028517913771793,0.23438120401731813,15.491202637105491
0.8754572845467432,0.007951674590576586,1.1979014929383993,0.006974612362682819,0.4132285177707672,18.386509135762005
1.1045959474533562,0.007048853863705331,1.0944036059081554,0.00789424376853276,0.5253413712624276,18.496593747852266
0.9409707009088336,0.0073173094144839005,0.7141508795320988,0.0061794034409103915,0.4561824178341592,20.144212278281074
1.145394127669297,0.006181091535836458,1.1201951038092375,0.005071923180366866,0.43441359058465107,18.881880838223864
0.8418427150784515,0.006627130626488154,0.3549789530225098,0.00609191098192241,0.3827191917613001,19.361745690795637
0.9171092351238559,0.006463849737389585,0.272613066714257,0.0073079886205960065,0.42944375123127854,20.5769545352606
0.9035262230226374,0.006462362873565963,0.5238669221289456,0.006763901736121625,0.5739555191285539,21.362372185004293
0.8745041167744854,0.006612651845748265,1.9030700726434588,0.01119330310029909,0.6223913264746713,21.559045511655427
0.8939318915491733,0.00726397353862449,1.1828944776207209,0.006226095763850026,0.6722371656115692,22.505343927519622
0.7667597182036385,0.006480564146969966,1.4224990904331207,0.0064797505183378235,0.6859592234734262,22.35854617626626
0.75562547235273,0.0071156266050075925,1.4848368735983968,0.007461856497684494,0.6191888158864314,19.537458408204493
1.0992335828505164,0.00694890163002873,1.5764797627925873,0.006076914054574445,0.5920505950946618,17.1893192677265
0.8714755347335902,0.006915140977701333,0.3834021417424083,0.006149143737275153,0.5902727737285123,20.121838964522016
